PhraseId	SentenceId	Phrase	Sentiment	sentiment
703	26	It arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .	2	positive
704	26	arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .	2	positive
705	26	arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications	2	positive
706	26	arrives	2	neutral
707	26	with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications	2	positive
708	26	an impeccable pedigree , mongrel pep , and almost indecipherable plot complications	1	positive
709	26	an impeccable pedigree , mongrel pep , and almost	2	positive
710	26	an impeccable pedigree , mongrel pep , and	2	positive
711	26	an impeccable pedigree , mongrel pep ,	2	positive
712	26	an impeccable pedigree , mongrel pep	3	positive
713	26	impeccable pedigree , mongrel pep	3	positive
714	26	impeccable	4	positive
715	26	pedigree , mongrel pep	2	neutral
716	26	pedigree	2	neutral
717	26	, mongrel pep	2	neutral
718	26	mongrel pep	2	neutral
719	26	mongrel	1	neutral
720	26	pep	2	neutral
721	26	almost	2	neutral
722	26	indecipherable plot complications	1	negative
723	26	indecipherable	2	negative
724	26	plot complications	2	neutral
725	26	complications	1	neutral
726	27	A film that clearly means to preach exclusively to the converted .	2	positive
727	27	A film that clearly means to	2	positive
728	27	A film	2	neutral
729	27	that clearly means to	2	positive
730	27	clearly means to	2	positive
731	27	clearly	2	positive
732	27	means to	2	neutral
733	27	means	2	neutral
734	27	preach exclusively to the converted .	1	neutral
735	27	preach exclusively to the converted	2	neutral
736	27	preach exclusively	2	neutral
737	27	preach	2	neutral
738	27	exclusively	2	neutral
739	27	to the converted	2	neutral
740	27	the converted	2	neutral
741	27	converted	2	neutral
742	28	While The Importance of Being Earnest offers opportunities for occasional smiles and chuckles , it does n't give us a reason to be in the theater beyond Wilde 's wit and the actors ' performances .	1	positive
743	28	While The Importance of Being Earnest offers opportunities for occasional smiles and chuckles	3	positive
744	28	While	2	neutral
745	28	The Importance of Being Earnest offers opportunities for occasional smiles and chuckles	3	positive
746	28	The Importance of Being Earnest	3	neutral
747	28	of Being Earnest	2	neutral
748	28	Being Earnest	2	neutral
749	28	offers opportunities for occasional smiles and chuckles	2	positive
750	28	offers opportunities for occasional smiles and	3	positive
751	28	offers opportunities for occasional smiles	3	positive
752	28	offers	2	positive
753	28	opportunities for occasional smiles	2	neutral
754	28	opportunities	2	neutral
755	28	for occasional smiles	3	neutral
756	28	occasional smiles	3	neutral
757	28	occasional	2	neutral
758	28	smiles	2	neutral
759	28	chuckles	1	neutral
760	28	, it does n't give us a reason to be in the theater beyond Wilde 's wit and the actors ' performances .	2	neutral
761	28	it does n't give us a reason to be in the theater beyond Wilde 's wit and the actors ' performances .	2	neutral
762	28	does n't give us a reason to be in the theater beyond Wilde 's wit and the actors ' performances .	2	neutral
763	28	does n't give us a reason to be in the theater beyond Wilde 's wit and the actors ' performances	1	neutral
764	28	give us a reason to be in the theater beyond Wilde 's wit and the actors ' performances	1	neutral
765	28	give us	2	neutral
766	28	give	3	neutral
767	28	a reason to be in the theater beyond Wilde 's wit and the actors ' performances	2	neutral
768	28	reason to be in the theater beyond Wilde 's wit and the actors ' performances	2	neutral
769	28	to be in the theater beyond Wilde 's wit and the actors ' performances	2	neutral
770	28	be in the theater beyond Wilde 's wit and the actors ' performances	2	neutral
771	28	be in the theater	2	neutral
772	28	in the theater	2	neutral
773	28	the theater	2	neutral
774	28	theater	3	neutral
775	28	beyond Wilde 's wit and the actors ' performances	2	neutral
776	28	beyond	2	neutral
777	28	Wilde 's wit and the actors ' performances	2	neutral
778	28	Wilde 's wit and	3	neutral
779	28	Wilde 's wit	2	neutral
780	28	Wilde 's	2	neutral
781	28	Wilde	2	neutral
782	28	the actors ' performances	2	neutral
783	28	the actors '	2	neutral
784	28	actors '	2	neutral
785	28	actors	2	neutral
786	28	'	2	neutral
787	29	The latest vapid actor 's exercise to appropriate the structure of Arthur Schnitzler 's Reigen .	1	positive
788	29	The latest	2	positive
789	29	latest	2	positive
790	29	vapid actor 's exercise to appropriate the structure of Arthur Schnitzler 's Reigen .	2	positive
791	29	vapid actor 's exercise to appropriate the structure of Arthur Schnitzler 's Reigen	1	positive
792	29	vapid actor 's exercise	1	negative
793	29	vapid	1	negative
794	29	actor 's exercise	2	neutral
795	29	actor 's	2	neutral
796	29	actor	2	neutral
797	29	exercise	2	neutral
798	29	to appropriate the structure of Arthur Schnitzler 's Reigen	2	positive
799	29	appropriate the structure of Arthur Schnitzler 's Reigen	2	positive
800	29	appropriate the structure	2	positive
801	29	appropriate	3	positive
802	29	the structure	2	neutral
803	29	structure	2	neutral
804	29	of Arthur Schnitzler 's Reigen	2	neutral
805	29	Arthur Schnitzler 's Reigen	3	neutral
806	29	Arthur Schnitzler 's	2	neutral
807	29	Arthur	2	neutral
808	29	Schnitzler 's	2	neutral
809	29	Schnitzler	2	neutral
810	29	Reigen	2	neutral
811	30	More vaudeville show than well-constructed narrative , but on those terms it 's inoffensive and actually rather sweet .	2	positive
812	30	More vaudeville show than well-constructed narrative , but on those terms it 's inoffensive and actually rather sweet	3	positive
813	30	More vaudeville show than well-constructed narrative , but	2	positive
814	30	More vaudeville show than well-constructed narrative ,	1	positive
815	30	More vaudeville show than well-constructed narrative	1	positive
816	30	More vaudeville	2	positive
817	30	vaudeville	2	neutral
818	30	show than well-constructed narrative	3	neutral
819	30	show	2	neutral
820	30	than well-constructed narrative	3	neutral
821	30	than	2	neutral
822	30	well-constructed narrative	4	neutral
823	30	well-constructed	3	neutral
824	30	narrative	2	neutral
825	30	on those terms it 's inoffensive and actually rather sweet	3	positive
826	30	on those terms	2	neutral
827	30	on	2	neutral
828	30	those terms	2	neutral
829	30	those	2	neutral
830	30	terms	2	neutral
831	30	it 's inoffensive and actually rather sweet	3	positive
832	30	's inoffensive and actually rather sweet	3	positive
833	30	inoffensive and actually rather sweet	3	positive
834	30	inoffensive and actually	2	neutral
835	30	inoffensive and	2	neutral
836	30	inoffensive	1	neutral
837	30	actually	2	neutral
838	30	rather sweet	3	positive
839	30	rather	2	neutral
840	31	Nothing more than a run-of-the-mill action flick .	2	positive
841	31	more than a run-of-the-mill action flick .	2	positive
842	31	more than a run-of-the-mill action	3	positive
843	31	than a run-of-the-mill action	2	positive
844	31	a run-of-the-mill action	2	positive
845	31	run-of-the-mill action	1	positive
846	31	run-of-the-mill	1	neutral
847	31	action	2	positive
848	31	flick .	2	neutral
849	32	Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire .	0	neutral
850	32	Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire	1	neutral
851	32	Hampered -- no , paralyzed -- by a self-indulgent script ...	1	neutral
852	32	Hampered -- no , paralyzed -- by a self-indulgent script	1	neutral
853	32	Hampered -- no , paralyzed --	2	neutral
854	32	Hampered	2	neutral
855	32	-- no , paralyzed --	2	neutral
856	32	no , paralyzed --	2	neutral
857	32	no , paralyzed	1	neutral
858	32	no	1	neutral
859	32	, paralyzed	1	neutral
860	32	paralyzed	2	neutral
861	32	by a self-indulgent script	1	neutral
862	32	a self-indulgent script	0	neutral
863	32	self-indulgent script	2	neutral
864	32	self-indulgent	1	neutral
865	32	script	2	neutral
866	32	...	2	neutral
867	32	that aims for poetry and ends up sounding like satire	1	neutral
868	32	aims for poetry and ends up sounding like satire	1	neutral
869	32	aims for poetry and	2	neutral
870	32	aims for poetry	2	neutral
871	32	aims	2	neutral
872	32	for poetry	2	neutral
873	32	poetry	3	neutral
874	32	ends up sounding like satire	1	neutral
875	32	ends up	2	neutral
876	32	ends	2	neutral
877	32	up	2	neutral
878	32	sounding like satire	2	neutral
879	32	sounding	3	neutral
880	32	like satire	2	neutral
881	32	satire	2	neutral
882	33	Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .	2	positive
883	33	Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on	2	positive
884	33	Ice Age is the first computer-generated feature cartoon to feel like other movies , and	3	positive
885	33	Ice Age is the first computer-generated feature cartoon to feel like other movies ,	2	positive
886	33	Ice Age is the first computer-generated feature cartoon to feel like other movies	3	positive
887	33	Ice Age	2	neutral
888	33	Ice	2	neutral
889	33	Age	2	neutral
890	33	is the first computer-generated feature cartoon to feel like other movies	3	positive
891	33	the first computer-generated feature cartoon to feel like other movies	4	positive
892	33	the first computer-generated feature cartoon	2	positive
893	33	first computer-generated feature cartoon	3	positive
894	33	first	2	positive
895	33	computer-generated feature cartoon	2	neutral
896	33	computer-generated	2	neutral
897	33	feature cartoon	2	neutral
898	33	feature	2	neutral
899	33	cartoon	2	neutral
900	33	to feel like other movies	3	negative
901	33	feel like other movies	2	negative
902	33	feel	2	neutral
903	33	like other movies	2	negative
904	33	other movies	2	negative
905	33	other	2	negative
906	33	that makes for some glacial pacing early on	2	positive
907	33	makes for some glacial pacing early on	1	positive
908	33	makes for some glacial pacing	1	neutral
909	33	makes	2	neutral
910	33	for some glacial pacing	2	neutral
911	33	some glacial pacing	2	neutral
912	33	glacial pacing	2	neutral
913	33	glacial	2	neutral
914	33	pacing	2	neutral
915	33	early on	2	positive
916	33	early	2	positive
917	34	There 's very little sense to what 's going on here , but the makers serve up the cliches with considerable dash .	2	negative
918	34	There 's very little sense to what 's going on here , but the makers serve up the cliches with considerable dash	1	negative
919	34	There 's very little sense to what 's going on here , but	1	negative
920	34	There 's very little sense to what 's going on here ,	0	negative
921	34	There 's very little sense to what 's going on here	1	negative
922	34	's very little sense to what 's going on here	1	negative
923	34	very little sense to what 's going on here	1	negative
924	34	very little sense	1	negative
925	34	very little	2	negative
926	34	to what 's going on here	2	neutral
927	34	what 's going on here	1	neutral
928	34	's going on here	2	neutral
929	34	going on here	2	neutral
930	34	going on	2	neutral
931	34	here	2	neutral
932	34	the makers serve up the cliches with considerable dash	2	positive
933	34	the makers	2	neutral
934	34	makers	2	neutral
935	34	serve up the cliches with considerable dash	2	positive
936	34	serve up	2	neutral
937	34	serve	2	neutral
938	34	the cliches with considerable dash	1	positive
939	34	the cliches	1	neutral
940	34	cliches	2	neutral
941	34	with considerable dash	2	positive
942	34	considerable dash	2	positive
943	34	considerable	3	positive
944	34	dash	2	neutral
945	35	Cattaneo should have followed the runaway success of his first film , The Full Monty , with something different .	2	positive
946	35	Cattaneo	2	neutral
947	35	should have followed the runaway success of his first film , The Full Monty , with something different .	2	positive
948	35	should have followed the runaway success of his first film , The Full Monty , with something different	2	positive
949	35	have followed the runaway success of his first film , The Full Monty , with something different	2	positive
950	35	followed the runaway success of his first film , The Full Monty , with something different	2	positive
951	35	followed the runaway success of his first film , The Full Monty ,	3	positive
952	35	followed	2	neutral
953	35	the runaway success of his first film , The Full Monty ,	4	positive
954	35	the runaway success	4	positive
955	35	runaway success	3	positive
956	35	runaway	2	neutral
957	35	success	3	positive
958	35	of his first film , The Full Monty ,	1	positive
959	35	his first film , The Full Monty ,	2	positive
960	35	his first film , The Full Monty	2	positive
961	35	his first film ,	2	positive
962	35	his first film	2	positive
963	35	first film	2	positive
964	35	The Full Monty	2	positive
965	35	Full Monty	2	positive
966	35	Full	3	positive
967	35	Monty	2	neutral
968	35	with something different	2	neutral
969	35	something different	3	neutral
970	35	different	2	neutral
971	36	They 're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid .	1	positive
972	36	They	2	neutral
973	36	're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid .	1	positive
